"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: size"
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkSearchHit","avgt",1,3,40.291008,31.261948,"ns/op",50000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkSearchHit","avgt",1,3,46.707651,19.082040,"ns/op",70000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkSearchHit","avgt",1,3,47.008382,5.306508,"ns/op",80000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkSearchHit","avgt",1,3,48.961098,16.294895,"ns/op",90000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkSearchHit","avgt",1,3,49.450991,4.287754,"ns/op",100000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkSearchMiss","avgt",1,3,6.141866,1.232466,"ns/op",10000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkSearchMiss","avgt",1,3,6.147048,0.878069,"ns/op",20000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkSearchMiss","avgt",1,3,6.209574,1.968955,"ns/op",30000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkSearchMiss","avgt",1,3,6.132560,2.093362,"ns/op",40000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkSearchMiss","avgt",1,3,6.088154,3.065548,"ns/op",50000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkSearchMiss","avgt",1,3,6.136323,1.176971,"ns/op",70000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkSearchMiss","avgt",1,3,6.142076,0.314947,"ns/op",80000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkSearchMiss","avgt",1,3,6.172718,1.935216,"ns/op",90000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkSearchMiss","avgt",1,3,6.066822,1.023617,"ns/op",100000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkSize","avgt",1,3,0.535802,0.023581,"ns/op",10000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkSize","avgt",1,3,0.591258,0.148104,"ns/op",20000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkSize","avgt",1,3,0.592536,0.089933,"ns/op",30000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkSize","avgt",1,3,0.558533,0.491617,"ns/op",40000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkSize","avgt",1,3,0.535111,0.079870,"ns/op",50000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkSize","avgt",1,3,0.542374,0.259695,"ns/op",70000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkSize","avgt",1,3,0.539404,0.281609,"ns/op",80000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkSize","avgt",1,3,0.536668,0.132857,"ns/op",90000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkSize","avgt",1,3,0.524405,0.009871,"ns/op",100000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkStartsWith","avgt",1,3,49.178655,19.813073,"ns/op",10000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkStartsWith","avgt",1,3,169.209308,63.657539,"ns/op",20000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkStartsWith","avgt",1,3,167.310443,52.791758,"ns/op",30000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkStartsWith","avgt",1,3,49.194354,23.307785,"ns/op",40000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkStartsWith","avgt",1,3,47.968903,47.206180,"ns/op",50000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkStartsWith","avgt",1,3,227.850571,20.543605,"ns/op",70000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkStartsWith","avgt",1,3,144.231482,15.072111,"ns/op",80000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkStartsWith","avgt",1,3,225.378276,81.987625,"ns/op",90000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkStartsWith","avgt",1,3,121.761150,59.559822,"ns/op",100000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkToString","avgt",1,3,506117.959818,88939.085968,"ns/op",10000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkToString","avgt",1,3,983061.885551,236410.731204,"ns/op",20000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkToString","avgt",1,3,1356211.459030,542809.609314,"ns/op",30000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkToString","avgt",1,3,2077654.405169,1518607.792395,"ns/op",40000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkToString","avgt",1,3,2845901.273228,1514848.128339,"ns/op",50000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkToString","avgt",1,3,4173015.856170,2816971.215972,"ns/op",70000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkToString","avgt",1,3,4622657.631973,1926028.559445,"ns/op",80000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkToString","avgt",1,3,5196963.170103,3305593.095158,"ns/op",90000
"CompressedTrie.CustomCompressedTriePerformanceTest.benchmarkToString","avgt",1,3,5749410.918954,2645198.673975,"ns/op",100000
